tweet_id,tweet_content,timestamp
'876077379898179585,"#ServiceAlert: b/d E &amp; F trains are running local , due to, due to track maintenance b/t 71 Av and Queens Plaza.",Sat Jun 17 14:01:38 +0000 2017
'876072483673321472,"#ServiceAlert: Due to an earlier incident at Myrtle Av, J train service has resumed with delays.",Sat Jun 17 13:42:11 +0000 2017
'876066933258547200,"#ServiceAlert: b/d E and F trains are running local , due to, due to track maintenance b/t 71 Av and Queens Plaza.",Sat Jun 17 13:20:08 +0000 2017
'876058403457683456,"#ServiceAlert: Following an earlier incident at 167 St, D train service has resumed with delays.",Sat Jun 17 12:46:14 +0000 2017
'876050080658227206,"#ServiceAlert: s/b D trains are running with delays, due to a sick passenger at 167 St. Allow additional travel time.",Sat Jun 17 12:13:10 +0000 2017
'876048550706253824,"#ServiceAlert: Following an earlier incident at DeKalb Av, L train service has resumed with delays.",Sat Jun 17 12:07:05 +0000 2017
'876031699427241984,"#ServiceAlert: Following an earlier incident at Atlantic Av, D, N and R train service has resumed with delays.",Sat Jun 17 11:00:07 +0000 2017
'876030097001676800,"#ServiceAlert: n/b D, N and R trains are running express from 36 St to Atlantic Av, due to a train with mechanical problems at Atlanti",Sat Jun 17 10:53:45 +0000 2017
'876029204751683590,"#ServiceAlert: n/b D trains are running express from 36 St to Atlantic Av, due to a train with mechanical problems at Atlantic Av.",Sat Jun 17 10:50:12 +0000 2017
'875988936082034688,"#ServiceAlert: Following an earlier incident at Jackson Hts-Roosevelt Av, E and F train service has resumed with delays.",Sat Jun 17 08:10:12 +0000 2017
'875986578056806400,"#ServiceAlert: n/b E and F trains delayed, NYPD Investigation at Roosevelt Av. Allow additional travel time.",Sat Jun 17 08:00:49 +0000 2017
'875956762444214274,"#ServiceAlert: Following an earlier incident at Kings Hwy, Q train service has resumed with delays.",Sat Jun 17 06:02:21 +0000 2017
'875941336846934016,"#ServiceAlert: Following an earlier incident 59 St, 4, 5 and 6 train service has resumed with delays.",Sat Jun 17 05:01:03 +0000 2017
'875938771161796609,"#ServiceAlert: s/b 4 and 5  local 125 St to 42 St, injured passenger at 59 St. Allow additional travel time.",Sat Jun 17 04:50:51 +0000 2017
'875927923341107201,"#ServiceAlert: Following an earlier incident at 86 St, 6 train service has resumed with delays.",Sat Jun 17 04:07:45 +0000 2017
'875927437430935552,"#ServiceAlert: s/b Q trains are running with delays, signal problems at Kings Hwy. Allow additional travel time.",Sat Jun 17 04:05:49 +0000 2017
'875927345399554049,"#ServiceAlert: s/b 6 trains are running express from 125 St to 42 St, slow moving work train at 86 St. Allow additional travel time",Sat Jun 17 04:05:27 +0000 2017
'875927005807730688,"#ServiceAlert: Following an earlier incident at Central Av, M service has concluded. Use Free shuttle buses on street level.",Sat Jun 17 04:04:06 +0000 2017
'875924499547521024,"#ServiceAlert: Following an earlier incident at Myrtle Av, J and M train service has resumed with delays.",Sat Jun 17 03:54:09 +0000 2017
'875922658222854144,"#ServiceAlert: b/d J and M trains are running with delays, due to switch problems at Myrtle Av. Allow additioanal travel time.",Sat Jun 17 03:46:50 +0000 2017
'875921380168138752,"#ServiceAlert: s/b 6 trains are running express from 125 St to 42 St, due to a slow moving work train at 86 St. Allow additional travel time",Sat Jun 17 03:41:45 +0000 2017
'875917270161207296,"#ServiceAlert: Myrtle Av bound M trains are running with delays, ongoing signal problems at Central Av. Allow additional travel time.",Sat Jun 17 03:25:25 +0000 2017
'875906035541827584,Update; SIgnal Problems at Kings Highway: Personnel is on scene working to correct problem. Delays ongoing. We will keep you posted.,Sat Jun 17 02:40:47 +0000 2017
'875905568262819840,Update; Signal Problems at Central Av: Personnel is on scene working to correct problem. Delays are ongoing. We will keep you post.,Sat Jun 17 02:38:55 +0000 2017
'875900633269882881,#ServiceAlert: 71 Av bound M trains are running with delays due to signal problems at Central Av. Allow additional travel time.,Sat Jun 17 02:19:19 +0000 2017
'875899931323748353,"#ServiceAlert: Following an earlier incident at Lorimer St, J and M train service has resumed with delays.",Sat Jun 17 02:16:31 +0000 2017
'875898843463901188,"#ServiceAlert: s/b Q trains are running with delays, Due to signal problems at Kings Hwy. Allow additional travel time.",Sat Jun 17 02:12:12 +0000 2017
'875898351832768512,"#ServiceAlert: Following an earlier incident at 59 St-Columbus Circle, A, B, C and D train service has resumed with delays.",Sat Jun 17 02:10:15 +0000 2017
'875897221639753730,"#ServiceAlert: Following an earlier incident at Buhre Av, 6 train service has resumed with delays.",Sat Jun 17 02:05:45 +0000 2017
'875893297939722241,"#ServiceAlert:n /b A and C trains service changes and delays, due to a train with mechanical problems at 59 St.",Sat Jun 17 01:50:10 +0000 2017
'875886662731038720,"#ServiceAlert: n/b 6 trains are running with delays, due a train with mechanical problems at Buhre Av. Allow additional travel time.",Sat Jun 17 01:23:48 +0000 2017
'875885128127574017,"#ServiceAlert: n/b 6 trains are running with delays, due to signal problems at Buhre Av. Allow additional travel time.",Sat Jun 17 01:17:42 +0000 2017
'875881630933676032,"#ServiceAlert: s/b Q trains are running with delays, due to signal problems at Kings Hwy. Allow additional travel time.",Sat Jun 17 01:03:48 +0000 2017
'875865860400873477,#ServiceAlert: Jamaica-bnd J and Middle Village-bnd M trains are running with delays due to signal problems at Lorimer St.,Sat Jun 17 00:01:08 +0000 2017
'875865804356685826,#ServiceAlert: 71 A Av bound M trains are running with delays due to signal problems at Central Av. Allow additional travel time.,Sat Jun 17 00:00:55 +0000 2017
'875862172932464641,"#ServiceAlert: Following an earlier incident at Delancey St, F train service has resumed with delays.",Fri Jun 16 23:46:29 +0000 2017
'875858125030641665,"#ServiceAlert: n/b F trains via A Jay St to W 4 St, due to FDNY activity at Delancey St. Allow additional travel time.",Fri Jun 16 23:30:24 +0000 2017
'875853740112216064,#ServiceAlert: Jamaica-bnd J &amp; Middle Village-bnd M trains are running with delays due to signal problems at Lorimer St.,Fri Jun 16 23:12:58 +0000 2017
'875852540159696896,"#ServiceAlert: Due to an earlier incident at Central Park North-110 St, 2 and 3 train service has resumed with delays.",Fri Jun 16 23:08:12 +0000 2017
'875850676508794881,#ServiceAlert: Jamaica-bound J trains are running with delays due to signal problems at Lorimer St. Allow additional travel time.,Fri Jun 16 23:00:48 +0000 2017
'875848258115051520,"#ServiceAlert: Following an earlier incident at 14 St, 1 train service has resumed with delays.",Fri Jun 16 22:51:11 +0000 2017
'875846424117825536,"#ServiceAlert: n/b 1 trains are running express from Chambers St to 14 St, due to a sick passenger at 14 St. Allow additional travel time.",Fri Jun 16 22:43:54 +0000 2017
'875819422585417729,"#ServiceAlert: Following an earlier incident at 42 St, R and W train service has resumed with delays.",Fri Jun 16 20:56:36 +0000 2017
'875817000634908672,"#ServiceAlert: n/b R and W trains service changes and delays, due to a sick passenger at 42 St. See https://t.co/vhZQ2kZ2vb",Fri Jun 16 20:46:59 +0000 2017
'875815237097803776,"#ServiceAlert :n/b R and W trains are running with delays, due to a sick passenger at 42 St. Allow additional travel time.",Fri Jun 16 20:39:59 +0000 2017
'875814391253524480,"#ServiceAlert: Following an earlier incident at Jamaica Van Wyck, E train service has resumed with delays.",Fri Jun 16 20:36:37 +0000 2017
'875810659958747137,"#ServiceAlert: s/b E trains are running with delays, due to switch problems at Jamaica Van Wyck. Allow additional travel time",Fri Jun 16 20:21:47 +0000 2017
'875801642020614144,"#ServiceAlert: Following an earlier incident at W 4 St, C and E train service has resumed with delays.",Fri Jun 16 19:45:57 +0000 2017
'875798333377437699,"#ServiceAlert: Following an earlier incident at Ditmas Av, F train service has resumed with delays",Fri Jun 16 19:32:48 +0000 2017
'875797868048723968,"#ServiceAlert: s/b C and E trains service changes and delays, due to a sick passenger at W 4 St. See https://t.co/vhZQ2kZ2vb",Fri Jun 16 19:30:57 +0000 2017
'875796508280578048,"#ServiceAlert: s/b C and E trains are running with delays, due to a sick passenger at W 4 St. Allow additional travel time.",Fri Jun 16 19:25:33 +0000 2017
'875787891468795904,"#ServiceAlert: Following an earlier incident at 34 St, N and Q train service has resumed with delays.",Fri Jun 16 18:51:19 +0000 2017
'875787821767897090,"#ServiceAlert: Following an earlier incident at 8 Av, L train service has resumed with delays.",Fri Jun 16 18:51:02 +0000 2017
'875787298130014208,"#ServiceAlert: Following an earlier incident at Prospect Park, B and Q train service has resumed with delays",Fri Jun 16 18:48:57 +0000 2017
'875785844686295041,"#ServiceAlert: n/b N and Q trains are running local from Canal St to 34 St, due to NYPD activity at 34 St. Allow additional travel time.",Fri Jun 16 18:43:11 +0000 2017
'875785552477474818,"In #TimesSquare? Show your MetroCard and save $10 off admission at @nycwax.
https://t.co/klykTEKzXR https://t.co/lDWxfVWnG0",Fri Jun 16 18:42:01 +0000 2017
'875784831086600193,"#ServiceAlert: b/d L trains are running with delays, due to sick passenger at 8 Av. Allow additional travel time.",Fri Jun 16 18:39:09 +0000 2017
'875779793618436096,"#ServiceAlert: Following an earlier incident at Broadway, G train service has resumed with delays.",Fri Jun 16 18:19:08 +0000 2017
'875775612002201600,"#ServAlert: n/b, G trains are running with delays due to ongoing signal problems at Broadway. Allow additional travel time.",Fri Jun 16 18:02:31 +0000 2017
'875775303603322881,"#ServAlert: b/d, F trains running with delays due to ongoing switch problems at Ditmas Avenue. Allow additional travel time.",Fri Jun 16 18:01:18 +0000 2017
'875775205846724608,"#ServiceAlert: n/b B &amp; Q trains are running with delays, due to track maintenance at Prospect Park. Allow additional travel time",Fri Jun 16 18:00:54 +0000 2017
'875753184236621824,"#ServiceAlert: n/b B and Q trains are running with delays, due to track maintenance at Prospect Park. Allow additional travel time",Fri Jun 16 16:33:24 +0000 2017
'875745631494656001,#ServAlert: n/b G trains are running with delays due to ongoing signal problems at Broadway. Allow additional travel time.,Fri Jun 16 16:03:23 +0000 2017
'875745217969889280,"#ServAlert: b/d, F trains are running with delays due to ongoing switch problems at Ditmas Avenue. Allow additional travel time.",Fri Jun 16 16:01:45 +0000 2017
'875718188323008513,Update: Maintainers continue to investigate at Ditmas Av. b/d F trains are running with delays.,Fri Jun 16 14:14:20 +0000 2017
'875716006739668992,Update: G Train Signal Problems at Flushing Av: Maintainers are on the scene investigating. We will keep you updated.,Fri Jun 16 14:05:40 +0000 2017
'875715721577336834,"#ServiceAlert: b/d F trains are running with delays, due to switch problems at Ditmas Av. Allow additional travel time.",Fri Jun 16 14:04:32 +0000 2017
'875713001978028037,Update: Maintainers are on the scene investigating at Ditmas Av. We will keep you updated.,Fri Jun 16 13:53:44 +0000 2017
'875712532786421762,F at Ditmas Av: Maintainers are on the scene investigating. Details at https://t.co/gYecYgUkcv,Fri Jun 16 13:51:52 +0000 2017
'875710562759561220,F at Ditmas Av. Maintainers are on the scene investigating. Details at https://t.co/gYecYgUkcv,Fri Jun 16 13:44:02 +0000 2017
'875707462552231938,Details about the delays on the F line https://t.co/3UpYulgN9N,Fri Jun 16 13:31:43 +0000 2017
'875707368172081153,"#ServiceAlert: b/d, F  train service changes due to switch problems at Ditmas Av. Details at https://t.co/gYecYgUkcv",Fri Jun 16 13:31:21 +0000 2017
'875705432760881152,G Train Signal Problems at Flushing Av: Maintainers are on the scene investigating. We will keep you updated.,Fri Jun 16 13:23:39 +0000 2017
'875704003954442240,"#ServiceAlert: Some s/b F terminate Church Av, some n/b F via D Stillwell  Av to Bway-Lafayette, train with mechanical problems at Ditmas.",Fri Jun 16 13:17:58 +0000 2017
'875700176983388160,"#ServiceAlert: Following an earlier incident at Ditmas Av, F train service has resumed with delays.",Fri Jun 16 13:02:46 +0000 2017
'875699140126224385,"#ServiceAlert: s/b F trains terminate at Church Av, due to a train with mechanical problems at Ditmas Av. Allow additional travel time.",Fri Jun 16 12:58:39 +0000 2017
'875685040621006848,"#ServiceAlert: n/b, G trains are running with delays, due to signal problems at Broadway. Allow additional travel time.",Fri Jun 16 12:02:37 +0000 2017
'875681170557730816,"#ServiceAlert: Following an earlier incident at Franklin Av, 4 and 5 train service has resumed with delays.",Fri Jun 16 11:47:15 +0000 2017
'875680385107210241,"#ServiceAlert: n/b 4 and 5 trains are running with delays, due to a sick passenger at Franklin Av. Allow additional travel time.",Fri Jun 16 11:44:07 +0000 2017
'875678860611911680,"#ServiceAlert: Following an earlier incident at 215 St, 1 train service has resumed with delays.",Fri Jun 16 11:38:04 +0000 2017
'875677785343365124,"#ServiceAlert: Following an earlier incident at 47-50 Sts Rockefeller Ctr, F and M train service has resumed with delays.",Fri Jun 16 11:33:47 +0000 2017
'875674442432753664,"#ServiceAlert: n/b F delayed, n/b M via E W 4 St to 5 Av-53 St, due to a sick passenger at 47-50 Sts. Allow additional travel time.",Fri Jun 16 11:20:30 +0000 2017
'875671871592824832,"#ServiceAlert: s/b 1 trains are running with delays, due to an investigation at 215 St. Allow additional travel time.",Fri Jun 16 11:10:18 +0000 2017
'875667027746316288,"#ServiceAlert: n/b  G trains are running with delays, due to signal problems at Broadway. Allow additional travel time.",Fri Jun 16 10:51:03 +0000 2017
'875665350695809025,"#ServiceAlert: s/b G trains are running with delays, due to a train with mechanical problems at Flushing Av. Allow additional travel time.",Fri Jun 16 10:44:23 +0000 2017
'875592724442890241,"#ServiceAlert: Following an earlier incident at W 4 St-Washington Sq, A E and F train service has resumed with delays.",Fri Jun 16 05:55:47 +0000 2017
'875574605573795846,"#ServiceAlert: s/b F via the E line from 36 St(Qns) to Canal St, then via A line to Jay St, due to switch problems at W 4 St.",Fri Jun 16 04:43:48 +0000 2017
'875570332286898176,"#ServiceAlert: Following an earlier incident at Bowery, J train service has resumed with delays.",Fri Jun 16 04:26:49 +0000 2017
'875563881350938626,#ServiceAlert:  Broad St-bound J trains are running with delays due to ongoing signal problems at Bowery. Allow additional travel time.,Fri Jun 16 04:01:11 +0000 2017
'875538050612330496,Update Signal Problems at Bowery: Personnel is on scene working to correct problem. Delays ongoing. We will keep you posted.,Fri Jun 16 02:18:32 +0000 2017
'875534770834460673,#ServiceAlert: Broad St-bound J trains are running with delays due to ongoing signal problems at Bowery. Allow additional travel time.,Fri Jun 16 02:05:30 +0000 2017
'875529537286701056,"#ServiceAlert: Following an earlier incident at 42 St, 4, 5 and 6 train service has resumed with delays.",Fri Jun 16 01:44:42 +0000 2017
'875524999523831809,#ServiceAlert: s/b 6 trains are running express from 42 St to 14 St or Brooklyn Bridge due to FDNY activity at 42 St.,Fri Jun 16 01:26:41 +0000 2017
'875518872606191617,"#ServiceAlert: Following an earlier incident at W 4 St, A, C &amp; E train service has resumed with delays.",Fri Jun 16 01:02:20 +0000 2017
'875517375004717057,"#ServiceAlert:n/b C express Canal St to 59 St, n/b E express Canal St to 42 St, due to an injured passenger at W 4 St.",Fri Jun 16 00:56:23 +0000 2017
'875515659781844993,"#ServiceAlert: Following an earlier incident at 59 St, 6 train service has resumed with delays.",Fri Jun 16 00:49:34 +0000 2017
'875513902204899328,#ServiceAlert: Broad St-bound J trains are running with delays due to signal problems at Bowery. Allow additional travel time.,Fri Jun 16 00:42:35 +0000 2017
'875511683585888261,"#ServiceAlert: n/b, 6 trains are running express from 42 St to 125 St due to a sick passenger at 59 St. Allow additional travel time.",Fri Jun 16 00:33:46 +0000 2017
'875511068600217601,#ServiceAlert: n/b 6 trains are running express from 42 St to 125 St due to a sick passenger at 59 St. Allow additional travel time.,Fri Jun 16 00:31:19 +0000 2017
'875508057144471552,"#ServiceAlert: Following an earlier incident at Fort Hamilton Parkway, D train service has resumed with delays.",Fri Jun 16 00:19:21 +0000 2017
'875507508495962115,"#ServiceAlert: Due to an earlier incident at Times Sq-42 St, 1 train service has resumed with delays.",Fri Jun 16 00:17:10 +0000 2017
'875507283605819392,"#ServiceAlert: s/b D trains are running with delays, due to an investigation at Fort Hamilton Parkway. Allow additional travel time.",Fri Jun 16 00:16:17 +0000 2017
'875484818640863232,#CourtesyCounts https://t.co/qwbnCbfM0v,Thu Jun 15 22:47:01 +0000 2017
'875441411646259200,"#ServiceAlert: Following an earlier incident at Atlantic Av, D &amp; N train service has resumed with delays.",Thu Jun 15 19:54:32 +0000 2017
'875440562182160385,#ServiceAlert: n/b D and N trains are running with delays due to a sick passenger at Atlantic Av. Allow additional travel time.,Thu Jun 15 19:51:09 +0000 2017
'875416947449622529,"#ServiceAlert: Following an earlier incident at High St, A and C train service has resumed with delays.",Thu Jun 15 18:17:19 +0000 2017
'875414397769986048,"#ServiceAlert: some n/b A &amp; C trains via the F from Jay St to W 4 St, due to ongoing signal problems at High St.",Thu Jun 15 18:07:11 +0000 2017
'875413413027033088,#ServiceAlert: Some n/b A &amp; C trains are running via the F from Jay St to W 4 St due to ongoing signal problems at High St.,Thu Jun 15 18:03:16 +0000 2017
'875405769117663232,"#ServiceAlert:Following an earlier incident at 36 St (Bklyn), D and N  service resumed with delays.",Thu Jun 15 17:32:54 +0000 2017
'875391441538887681,A and C Trains signal problems at High St. Maintainers are on the scene investigating. We will keep you updated.,Thu Jun 15 16:35:58 +0000 2017
'875387222551343104,A and C Trains signal problems at High St. Maintainers are on the scene investigating. We will keep yu updated.,Thu Jun 15 16:19:12 +0000 2017
'875383678767165440,"#ServiceAlert: n/b, D and N trains are running with delays, due to signal problems at 36 St (Bklyn). Allow additional travel time.",Thu Jun 15 16:05:07 +0000 2017
'875383509321428992,"#ServiceAlert: Some n/b A, C trains via F from Jay St to W 4 St, due to ongoing signal problems at High St.",Thu Jun 15 16:04:27 +0000 2017
'875373269595160576,"#ServiceAlert: Following an earlier incident at 75 Av, F train service has resumed with delays.",Thu Jun 15 15:23:45 +0000 2017
'875372754052186112,"#ServiceAlert: n/b D and N trains are running with delays, due to signal problems at 36 St (Bklyn). Allow additional travel time.",Thu Jun 15 15:21:42 +0000 2017
'875369703887314944,#ServiceAlert: n/b F express from 71 Av to Kew Gardens due to a sick passenger at 75 Av. Allow additional travel time.,Thu Jun 15 15:09:35 +0000 2017
'875363283112427520,"#ServiceAlert: Following an earlier incident at 59 St, 4, 5 and 6 trains service has resumed with delays.",Thu Jun 15 14:44:04 +0000 2017
'875361794985951232,"#ServiceAlert: n/b 4 and 5 trains are running local from 42 St to 125 St, due to a train with mechanical problems at  59 St.",Thu Jun 15 14:38:10 +0000 2017
